Unique ID;球员类型;名字;国家或地区;俱乐部;联赛;联赛键;联赛可信度;年龄;身高(cm);左脚;右脚;主力脚;最佳位置;第二位置;其他可用位置;定价位置;最佳位置倍率;第二位置倍率;其他位置倍率;最佳位置能力;第二位置能力;其他位置能力;FM身价原文;FM身价下限(百万英镑);FM身价上限(百万英镑);FM身价中位(百万英镑);评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;FM_技术;FM_抢断;FM_罚点球;FM_传球;FM_盯人;FM_界外球;FM_远射;FM_头球;FM_任意球;FM_停球;FM_射门;FM_盘带;FM_传中;FM_角球;FM_强壮;FM_耐力;FM_速度;FM_体质;FM_弹跳;FM_平衡;FM_灵活;FM_爆发力;FM_预判;FM_才华;FM_领导力;FM_无球跑动;FM_工作投入;FM_视野;FM_团队合作;FM_选位;FM_意志力;FM_决断;FM_集中;FM_镇定;FM_勇敢;FM_侵略性;模型价格(百万欧元);位置稀缺系数;巨星系数;FM身价修正;基础价格(百万欧元);本局价格下限(百万欧元);本局价格上限(百万欧元);价格池;缺失FM属性数;校验状态;原最佳位置;原第二位置;原全部位置
2000256293;现役;Gustavo Nunes;巴西;Swansea;英冠;英冠;majority_high;19;173;还行;精准;右脚;左边锋;右边锋;前腰;左边锋;1.0;0.95;0.9;62.4;59.3;56.2;£2000万 - £2400万;20.0;24.0;22.0;58.0;61.5;70.2;43.0;69.0;49.5;58.0;62.0;13;8;11;12;7;8;11;8;11;13;11;15;13;10;7;12;14;13;6;12;14;14;12;17;7;13;13;12;12;7;15;12;13;12;11;12;22.5;1.05;1.0;1.015;23.9;19.1;28.7;轮换池;0;PASS;未知;前腰 (右);前腰 (右左中)
91119265;现役;Julian Brandt;德国;Borussia Dortmund;德甲;德甲;manual;28;185;不错;精准;右脚;前腰;左边锋、右边锋;中前卫;前腰;1.0;0.95;0.9;70.4;66.9;63.4;£2000万 - £2400万;20.0;24.0;22.0;65.0;80.5;78.8;45.5;67.0;58.0;67.8;52.0;17;8;12;16;8;6;14;7;15;17;12;15;14;14;10;15;14;12;10;12;14;12;14;16;12;12;9;17;12;8;10;13;12;16;10;8;56.2;1.04;1.0;0.95;55.5;44.4;66.6;强援池;0;PASS;未知;前腰 (右左);中场 (中), 前腰 (右左中)
2000241724;现役;Andrés García;西班牙;Aston Villa;英超;英超;manual;21;183;不错;精准;右脚;右翼卫;;右后卫;右翼卫;1.0;0.95;0.9;61.3;;55.2;£1950万 - £3100万;19.5;31.0;25.25;55.3;61.0;65.5;54.5;71.8;58.5;56.2;59.2;13;12;8;13;10;9;12;9;9;13;9;13;13;8;12;13;15;13;10;11;14;14;13;14;6;13;14;11;14;10;13;10;10;12;10;12;19.3;1.0;1.0;1.05;20.3;16.2;24.4;轮换池;0;PASS;未知;;后卫/翼卫 (右)
29076100;现役;James Ward-Prowse;英格兰;Burnley;英超;英超;manual;30;173;还行;精准;右脚;后腰;;中前卫、前腰;后腰;1.0;0.95;0.9;63.9;;57.5;£1950万 - £3100万;19.5;31.0;25.25;60.8;65.8;60.7;59.0;52.3;66.8;62.8;80.0;15;13;13;13;9;6;11;7;18;13;12;10;17;18;11;18;9;19;7;12;11;10;13;11;15;12;19;12;17;12;17;12;13;14;13;13;27.3;1.03;1.0;1.008;28.4;22.7;34.1;主力池;0;PASS;未知;后腰;后腰, 中场/前腰 (中)
2000020024;现役;Freddie Potts;英格兰;West Ham;英超;英超;manual;21;183;还行;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;62.9;;56.6;£1950万 - £3100万;19.5;31.0;25.25;48.0;62.0;50.8;67.2;62.5;67.2;63.0;65.5;13;14;8;14;13;7;8;12;12;12;8;7;6;13;13;16;13;16;12;12;12;11;13;6;9;11;15;11;13;14;15;13;14;13;10;12;24.0;1.03;1.0;1.023;25.3;20.2;30.4;主力池;0;PASS;未知;;后腰, 中场 (中)
37079089;现役;Kian Fitz-Jim;荷兰;Ajax;荷甲;荷甲;manual;21;174;还行;精准;右脚;前腰;;后腰、中前卫;前腰;1.0;0.95;0.9;63.2;;56.9;£1950万 - £2400万;19.5;24.0;21.75;45.5;69.2;69.5;51.0;70.0;52.0;62.0;66.5;15;8;8;14;12;4;5;5;10;14;6;13;10;14;6;13;14;15;6;13;15;14;13;13;11;15;15;14;16;8;14;13;13;13;12;4;25.0;1.04;1.0;1.002;26.0;20.8;31.2;主力池;0;PASS;未知;;后腰, 中场/前腰 (中)
96086697;现役;Jakub Moder;波兰;Feyenoord;荷甲;荷甲;manual;25;188;不错;精准;右脚;前腰;;后腰、中前卫;前腰;1.0;0.95;0.9;64.3;;57.9;£1950万 - £2400万;19.5;24.0;21.75;64.0;67.0;61.8;60.0;65.0;64.0;64.2;65.2;14;13;12;14;10;7;14;11;13;13;12;11;11;12;13;14;14;13;13;11;11;12;13;13;11;13;14;13;14;12;14;13;13;13;12;9;28.7;1.04;1.0;0.989;29.5;23.6;35.4;主力池;0;PASS;未知;;后腰, 中场/前腰 (中)
2000182990;现役;Oscar Schwartau;丹麦;Norwich;英冠;英冠;majority_high;18;186;还行;精准;右脚;左边锋;;中前卫、前腰;左边锋;1.0;0.95;0.9;59.8;;53.8;£1900万 - £3000万;19.0;30.0;24.5;58.0;59.5;65.0;33.8;63.2;62.2;53.0;59.0;13;5;12;12;6;6;12;7;12;12;10;13;11;10;11;13;12;14;13;13;14;13;12;14;5;13;15;12;15;5;12;10;10;13;11;8;15.5;1.05;1.0;1.05;17.1;13.7;20.5;基础池;0;PASS;未知;;中场 (中), 前腰 (左中)
2000193842;现役;Sindre Walle Egeli;挪威;Ipswich;英冠;英冠;majority_high;18;182;精准;还行;左脚;右边锋;右边前卫、中锋;;右边锋;1.0;0.95;0.9;62.7;59.6;;£1900万 - £3000万;19.0;30.0;24.5;63.2;66.5;69.0;36.2;68.0;51.5;59.0;46.5;14;6;12;13;5;5;11;9;10;14;13;14;13;10;8;11;14;14;10;10;13;14;14;15;4;13;12;14;9;6;8;11;11;13;10;11;23.4;1.05;1.0;1.023;25.1;20.1;30.1;主力池;0;PASS;未知;中场 (右), 前锋 (中);中场/前腰 (右), 前锋 (中)
29108066;现役;Oli McBurnie;苏格兰;Hull;英冠;英冠;majority_high;28;188;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;63.4;;;£1900万 - £3000万;19.0;30.0;24.5;66.3;62.0;61.2;41.5;64.0;67.0;58.5;65.0;13;6;13;13;8;7;9;16;6;12;16;12;8;5;15;12;13;11;14;14;12;13;13;11;12;13;13;12;11;6;14;13;13;13;14;13;25.6;1.08;1.0;1.012;28.0;22.4;33.6;主力池;0;PASS;未知;;前锋 (中)
2000108031;现役;Will Lankshear;英格兰;Oxford United;英冠;英冠;majority_high;19;189;欠佳;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;61.7;;;£1900万 - £2500万;19.0;25.0;22.0;61.5;55.7;59.2;41.0;68.5;65.0;59.8;62.8;12;7;10;11;5;4;7;14;7;12;14;11;5;5;13;12;14;13;13;13;13;14;14;12;14;14;16;11;14;7;6;13;13;13;15;16;20.4;1.08;1.0;1.026;22.6;18.1;27.1;轮换池;0;PASS;未知;;前锋 (中)
28122215;现役;Kasey McAteer;爱尔兰;Ipswich;英冠;英冠;majority_high;23;177;欠佳;精准;右脚;左边锋;左边前卫、右边前卫;右边锋;左边锋;1.0;0.95;0.9;61.2;58.1;55.1;£1900万 - £2500万;19.0;25.0;22.0;62.5;61.2;57.7;47.5;71.2;55.2;59.5;53.5;12;8;6;13;8;9;12;7;8;12;12;11;12;11;11;14;15;13;8;9;12;14;14;12;8;15;16;12;14;10;6;11;12;12;10;8;19.1;1.05;1.0;1.035;20.7;16.6;24.8;轮换池;0;PASS;未知;中场 (右左);中场/前腰 (右左)
91104807;现役;Leon Goretzka;德国;Bayern Munich;德甲;德甲;manual;29;189;还行;精准;右脚;后腰、中前卫;前腰;;后腰;1.0;0.95;0.9;70.6;67.1;;£1900万 - £2400万;19.0;24.0;21.5;69.5;70.5;65.0;67.0;66.0;78.2;68.2;78.8;14;14;12;15;12;8;15;16;12;14;12;12;11;10;17;16;14;12;16;16;11;12;16;12;14;16;17;14;16;12;16;13;14;13;16;15;57.3;1.03;1.0;0.95;56.1;44.9;67.3;强援池;0;PASS;未知;前腰 (中);后腰, 中场/前腰 (中)
29219088;现役;Cameron Archer;英格兰;Southampton;英冠;英冠;majority_high;23;171;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;62.9;;;£1850万 - £2900万;18.5;29.0;23.75;65.0;50.8;62.3;35.0;76.5;60.2;56.8;60.2;13;4;10;8;4;3;12;10;7;12;14;12;7;4;13;12;16;13;11;12;13;16;10;13;8;14;14;11;11;11;15;11;11;14;10;9;24.0;1.08;1.0;1.016;26.3;21.0;31.6;主力池;0;PASS;未知;;前锋 (中)
70087488;现役;Enes Ünal;土耳其;Bournemouth;英超;英超;manual;27;185;强势;精准;左脚;中锋;;;中锋;1.0;0.95;0.9;63.8;;;£1850万 - £2900万;18.5;29.0;23.75;67.5;57.7;69.5;38.2;62.0;66.5;56.2;63.2;15;6;14;10;6;6;13;13;15;14;14;13;9;6;14;14;12;12;13;13;14;12;12;14;9;14;13;11;12;7;15;12;11;13;13;11;27.0;1.08;1.0;1.003;29.2;23.4;35.0;主力池;0;PASS;未知;;前锋 (中)
37057616;现役;Guus Til;荷兰;PSV;荷甲;荷甲;manual;27;183;不错;精准;右脚;中锋;;中前卫、前腰;中锋;1.0;0.95;0.9;66.9;;60.2;£1850万 - £2900万;18.5;29.0;23.75;71.0;65.5;61.8;44.0;62.2;68.5;70.0;71.0;13;6;14;12;7;3;12;12;13;12;14;12;11;6;13;14;12;14;13;14;11;13;16;13;14;16;15;14;16;7;12;17;15;14;15;13;38.9;1.08;1.0;0.971;40.8;32.6;49.0;强援池;0;PASS;未知;前锋 (中);中场/前腰 (中), 前锋 (中)
45111868;现役;Ayase Ueda;日本;Feyenoord;荷甲;荷甲;manual;26;182;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;66.8;;;£1850万 - £2900万;18.5;29.0;23.75;73.0;57.8;61.0;37.0;67.0;68.7;63.3;73.2;12;5;15;10;5;12;14;14;13;12;15;11;13;8;13;15;13;13;13;14;15;13;15;13;10;14;17;12;14;5;15;14;14;15;15;15;38.5;1.08;1.0;0.972;40.4;32.3;48.5;强援池;0;PASS;未知;;前锋 (中)
29175587;现役;Leif Davis;英格兰;Ipswich;英冠;英冠;majority_high;25;178;精准;笨拙;左脚;左后卫;;左翼卫;左后卫;1.0;0.95;0.9;63.5;;57.1;£1850万 - £2400万;18.5;24.0;21.25;42.5;65.0;63.5;60.5;75.0;64.8;60.5;60.2;12;13;6;13;12;11;6;11;14;14;6;13;16;17;10;17;15;15;12;12;13;15;12;11;5;12;15;13;14;11;12;12;12;13;12;9;26.0;0.98;1.0;0.996;25.3;20.2;30.4;主力池;0;PASS;未知;;后卫/翼卫 (左)
28100269;现役;Axel Tuanzebe;刚果民主共和国;Burnley;英超;英超;manual;27;185;还行;精准;右脚;中后卫;;右后卫;中后卫;1.0;0.95;0.9;63.8;;57.4;£1850万 - £2300万;18.5;23.0;20.75;34.5;55.2;59.8;68.0;73.0;64.5;59.2;64.0;12;14;9;13;13;7;4;12;5;13;5;12;6;4;14;12;15;12;13;13;14;15;15;7;12;6;13;8;11;14;14;11;12;12;13;14;27.0;1.0;1.0;0.99;26.7;21.4;32.0;主力池;0;PASS;未知;;后卫 (右中)
2000031653;现役;August Priske;丹麦;Birmingham;英冠;英冠;majority_high;20;187;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;61.8;;;£1850万 - £2300万;18.5;23.0;20.75;64.0;51.5;56.5;41.5;66.8;70.0;56.3;65.0;12;8;11;10;5;10;13;12;11;12;13;11;10;7;15;14;14;13;14;14;11;13;13;8;7;12;16;8;13;7;13;13;13;14;13;13;20.7;1.08;1.0;1.017;22.8;18.2;27.4;轮换池;0;PASS;未知;;前锋 (中)
48043873;现役;Randal Kolo Muani;法国;Tottenham Hotspur;英超;英超;manual;26;187;还行;精准;右脚;左边锋;右边锋;中锋;左边锋;1.0;0.95;0.9;67.6;64.2;60.8;£1850万 - £2200万;18.5;22.0;20.25;65.5;63.5;69.2;37.3;80.2;69.2;60.2;61.5;15;6;15;12;5;6;10;13;8;15;15;11;9;7;13;14;16;16;14;14;15;17;14;16;10;12;11;12;11;6;15;13;12;13;12;14;42.0;1.05;1.0;0.956;42.2;33.8;50.6;强援池;0;PASS;未知;前腰 (右左);前腰 (右左), 前锋 (中)
29186418;现役;Jack Clarke;英格兰;Ipswich;英冠;英冠;majority_high;24;181;还行;精准;右脚;左边锋;右边锋;;左边锋;1.0;0.95;0.9;64.4;61.2;;£1800万 - £2900万;18.0;29.0;23.5;67.8;63.8;74.5;30.0;72.5;46.0;54.5;51.0;15;5;15;13;4;2;14;6;11;13;14;16;14;5;7;11;14;9;9;13;15;16;12;16;6;13;11;11;12;6;14;12;8;13;6;8;29.1;1.05;1.0;0.995;30.3;24.2;36.4;主力池;0;PASS;未知;前腰 (右);前腰 (右左)
12038706;现役;Ramy Bensebaini;阿尔及利亚;Borussia Dortmund;德甲;德甲;manual;29;187;精准;还行;左脚;中后卫;左翼卫;左后卫;中后卫;1.0;0.95;0.9;68.8;65.4;61.9;£1800万 - £2900万;18.0;29.0;23.5;57.8;67.2;67.0;68.8;66.8;71.0;66.2;72.8;15;15;17;13;13;14;9;16;11;15;10;12;12;12;14;14;14;12;15;15;11;13;13;12;13;13;14;13;13;13;16;13;13;15;16;16;47.8;1.0;1.0;0.958;45.7;36.6;54.8;强援池;0;PASS;未知;翼卫 (左);后卫 (左中), 翼卫 (左)
28106528;现役;Dara O'Shea;爱尔兰;Ipswich;英冠;英冠;majority_high;25;189;欠佳;精准;右脚;中后卫;右后卫;;中后卫;1.0;0.95;0.9;63.8;60.6;;£1800万 - £2900万;18.0;29.0;23.5;45.8;50.0;47.8;68.5;70.8;68.0;54.2;70.5;12;14;8;11;14;10;6;16;8;12;9;7;6;6;13;13;15;12;16;13;12;14;12;2;15;10;14;7;13;14;14;11;12;12;16;15;27.0;1.0;1.0;1.002;27.0;21.6;32.4;主力池;0;PASS;未知;后卫 (右);后卫 (右中)
43316850;现役;Giacomo Raspadori;意大利;Bergamo;意甲;意甲;majority_high;24;172;强势;精准;左脚;左边锋;前腰、右边锋;中锋;左边锋;1.0;0.95;0.9;66.8;63.5;60.1;£1800万 - £2900万;18.0;29.0;23.5;68.8;67.0;72.5;36.2;70.0;57.5;62.3;65.2;15;6;13;13;4;4;12;11;14;15;14;13;11;13;11;12;14;15;7;13;16;14;14;16;11;15;14;13;14;6;14;13;13;14;11;12;38.5;1.05;1.0;0.971;39.3;31.4;47.2;主力池;0;PASS;未知;前腰 (右左中);前腰 (右左中), 前锋 (中)
24039948;现役;Nikola Vlašić;克罗地亚;Torino;意甲;意甲;majority_medium;27;178;还行;精准;右脚;前腰;中前卫、左边锋、右边锋、中锋;;前腰;1.0;0.95;0.9;69.0;65.5;;£1800万 - £2800万;18.0;28.0;23.0;68.8;71.8;74.0;50.5;66.8;64.0;66.5;65.8;15;11;14;15;7;4;14;10;13;15;13;15;12;12;12;12;13;17;10;15;14;14;15;14;13;14;12;13;11;9;17;15;12;14;11;14;48.8;1.04;1.0;0.955;48.5;38.8;58.2;强援池;0;PASS;未知;中场 (中), 前腰 (右左), 前锋 (中);中场 (中), 前腰 (右左中), 前锋 (中)
37064597;现役;Peer Koopmeiners;荷兰;AZ;荷甲;荷甲;majority_high;24;183;不错;精准;右脚;中后卫;;后腰、中前卫;中后卫;1.0;0.95;0.9;66.3;;59.7;£1800万 - £2200万;18.0;22.0;20.0;50.0;62.0;51.3;66.3;62.5;71.2;64.2;75.0;12;14;12;14;12;4;12;11;13;12;6;8;7;13;13;17;12;16;13;13;12;12;14;6;13;11;16;11;16;13;16;14;14;13;13;15;36.4;1.0;1.0;0.964;35.1;28.1;42.1;主力池;0;PASS;未知;后卫 (中);后卫 (中), 后腰, 中场 (中)
85093001;现役;Thomas Lemar;法国;Girona;西甲;西甲;manual;29;170;精准;还行;左脚;前腰;中前卫、右边锋;左边锋;前腰;1.0;0.95;0.9;68.4;65.0;61.6;£1800万 - £2200万;18.0;22.0;20.0;64.0;77.2;76.0;40.2;70.0;52.3;61.8;63.8;16;6;14;16;7;2;13;6;15;15;12;15;15;16;10;13;14;11;6;12;15;14;12;16;10;14;15;16;14;8;14;12;12;13;10;9;45.8;1.04;1.0;0.951;45.3;36.2;54.4;强援池;0;PASS;未知;中场 (中), 前腰 (右);中场 (中), 前腰 (右左中)
2000256110;现役;Shea Lacey;英格兰;Manchester United;英超;英超;manual;17;167;精准;不错;左脚;右边锋;前腰;;右边锋;1.0;0.95;0.9;61.7;58.6;;£1750万 - £2800万;17.5;28.0;22.75;62.5;61.3;72.5;27.5;67.2;50.2;50.5;56.0;14;5;10;13;2;2;15;3;14;13;12;15;10;13;8;12;13;15;4;12;15;14;11;18;4;12;13;12;11;5;14;8;9;13;10;13;20.4;1.05;1.0;1.03;22.1;17.7;26.5;轮换池;0;PASS;未知;前腰 (中);前腰 (右中)
37076262;现役;Luciano Valente;荷兰;Feyenoord;荷甲;荷甲;manual;21;189;不错;精准;右脚;前腰;左边锋、右边锋;中前卫、左边前卫、右边前卫;前腰;1.0;0.95;0.9;63.5;60.3;57.1;£1750万 - £2800万;17.5;28.0;22.75;54.2;65.8;72.8;47.0;63.2;63.5;58.5;67.0;15;8;12;13;9;7;11;13;14;15;9;14;11;13;10;13;12;14;14;14;14;13;12;15;12;13;15;12;14;8;13;13;13;11;13;12;26.0;1.04;1.0;1.003;27.1;21.7;32.5;主力池;0;PASS;未知;前腰 (右左);中场/前腰 (右左中)
84154064;现役;Zeki Amdouni;瑞士;Burnley;英超;英超;manual;24;185;强势;精准;左脚;左边锋;;前腰、中锋;左边锋;1.0;0.95;0.9;62.5;;56.3;£1750万 - £2800万;17.5;28.0;22.75;64.0;63.5;69.8;34.8;63.3;61.8;59.7;43.2;15;6;14;12;5;4;12;12;9;13;12;14;8;7;12;13;13;13;14;14;13;12;13;14;7;14;10;13;11;6;8;13;11;14;6;6;22.8;1.05;1.0;1.017;24.3;19.4;29.2;轮换池;0;PASS;未知;前腰 (左);前腰 (左中), 前锋 (中)
91195878;现役;Luca Netz;德国;Nottingham Forest;英超;英超;manual;21;184;精准;还行;左脚;左翼卫;;左后卫;左翼卫;1.0;0.95;0.9;60.3;;54.3;£1750万 - £2800万;17.5;28.0;22.75;51.8;61.2;63.2;52.8;69.5;61.5;56.8;56.2;13;11;11;12;10;14;10;10;12;13;8;12;14;14;12;14;14;12;12;12;13;14;12;13;8;13;13;12;12;10;12;11;10;12;11;8;16.7;1.0;1.0;1.05;17.6;14.1;21.1;基础池;0;PASS;未知;;后卫/翼卫 (左)
85100467;现役;Sadio Mané;塞内加尔;Al-Nassr;沙特联;沙特联;manual;32;175;还行;精准;右脚;左边锋、右边锋、中锋;左边前卫;;左边锋;1.0;0.95;0.9;68.6;65.2;;£1750万 - £2300万;17.5;23.0;20.25;67.2;69.2;82.0;43.8;66.8;61.0;63.0;60.7;17;8;12;13;7;9;12;12;8;16;13;17;12;9;11;12;12;15;9;15;15;15;15;16;10;15;12;13;10;7;15;13;11;14;12;12;46.8;1.05;1.0;0.951;46.7;37.4;56.0;强援池;0;PASS;未知;中场 (左), 前腰 (右), 前锋 (中);中场 (左), 前腰 (右左), 前锋 (中)
28128173;现役;William Osula;丹麦;Newcastle;英超;英超;manual;21;186;不错;精准;右脚;左边锋;右边锋;中锋;左边锋;1.0;0.95;0.9;60.5;57.5;54.5;£1750万 - £2200万;17.5;22.0;19.75;56.0;48.8;63.0;39.2;75.8;65.2;50.8;60.2;12;6;7;9;7;4;8;12;6;12;13;13;10;7;14;13;16;13;12;12;14;15;11;13;6;12;15;8;14;8;11;11;9;12;14;12;17.2;1.05;1.0;1.034;18.7;15.0;22.4;轮换池;0;PASS;未知;前腰 (右左);前腰 (右左), 前锋 (中)
18108540;现役;Jonathan David;加拿大;Juventus;意甲;意甲;manual;25;177;不错;精准;右脚;中锋;前腰、左边锋、右边锋;;左边锋;1.0;0.95;0.9;67.9;64.5;;£1700万 - £2700万;17.0;27.0;22.0;66.8;68.5;70.0;40.0;76.2;66.8;60.0;65.0;14;6;15;14;6;7;11;13;11;15;14;14;10;9;13;16;15;14;12;12;13;16;13;14;12;15;14;14;16;8;12;12;12;12;12;12;43.4;1.05;1.0;0.959;43.7;35.0;52.4;强援池;0;PASS;未知;前腰 (右左中);前腰 (右左中), 前锋 (中)
29156436;现役;Flynn Downes;英格兰;Southampton;英冠;英冠;majority_high;26;182;欠佳;精准;右脚;后腰;中前卫;;后腰;1.0;0.95;0.9;65.9;62.6;;£1700万 - £2700万;17.0;27.0;22.0;47.0;64.5;64.8;68.5;62.0;65.5;67.8;71.8;13;15;8;13;12;8;7;10;8;14;8;13;7;9;12;15;12;14;10;14;13;12;14;10;13;10;15;13;14;14;15;14;13;14;14;16;34.7;1.03;1.0;0.974;34.9;27.9;41.9;主力池;0;PASS;未知;中场 (中);后腰, 中场 (中)
2000219431;现役;Ayoub Oufkir;荷兰;AZ;荷甲;荷甲;majority_high;19;176;精准;还行;左脚;左边锋;右边前卫、中锋;右边锋;左边锋;1.0;0.95;0.9;59.8;56.8;53.8;£1700万 - £2200万;17.0;22.0;19.5;54.5;59.2;66.8;32.8;71.8;49.0;49.8;58.2;13;5;10;12;5;8;11;7;11;12;10;14;12;12;7;13;14;12;7;12;15;15;12;14;5;13;13;12;12;6;16;9;10;9;8;11;15.5;1.05;1.0;1.047;17.1;13.7;20.5;基础池;0;PASS;未知;中场 (右), 前腰 (左), 前锋 (中);中场 (右), 前腰 (右左), 前锋 (中)
2000141707;现役;Yarek Gąsiorowski;西班牙;PSV;荷甲;荷甲;manual;20;192;精准;欠佳;左脚;中后卫;;左后卫;中后卫;1.0;0.95;0.9;62.8;;56.5;£1700万 - £2200万;17.0;22.0;19.5;47.2;57.0;57.0;65.0;64.5;64.5;59.5;65.5;12;14;9;12;13;11;5;15;7;11;10;11;12;7;13;12;13;12;17;12;13;13;12;10;11;10;15;10;15;13;13;12;12;13;11;13;23.7;1.0;1.0;0.996;23.6;18.9;28.3;轮换池;0;PASS;未知;;后卫 (左中)
37049949;现役;Jerry St. Juste;荷兰;Feyenoord;荷甲;荷甲;manual;28;186;还行;精准;右脚;右后卫;;中后卫;右后卫;1.0;0.95;0.9;65.9;;59.3;£1700万 - £2100万;17.0;21.0;19.0;48.0;62.8;64.2;69.8;77.0;61.5;61.8;67.0;13;15;6;14;15;13;8;14;6;12;8;13;10;4;14;12;17;5;13;14;13;15;15;13;12;10;12;12;14;12;14;10;10;14;16;16;34.7;0.98;1.0;0.964;32.8;26.2;39.4;主力池;0;PASS;未知;后卫 (右);后卫 (右中)
2000406116;现役;Jocelin Ta Bi;科特迪瓦;Sunderland;英超;英超;manual;19;177;精准;不错;左脚;左边锋;前腰、中锋;右边锋;左边锋;1.0;0.95;0.9;56.0;53.2;50.4;£1650万 - £2600万;16.5;26.0;21.25;44.5;52.7;66.5;41.2;69.8;47.5;44.2;54.0;13;9;10;10;6;4;8;7;8;11;8;15;9;9;8;11;13;9;6;13;14;16;10;13;9;12;12;11;9;9;13;8;7;6;11;11;8.2;1.05;1.0;1.05;9.0;7.2;10.8;基础池;0;PASS;未知;前腰 (左中), 前锋 (中);前腰 (右左中), 前锋 (中)
2000014086;现役;Wouter Goes;荷兰;AZ;荷甲;荷甲;majority_high;20;188;欠佳;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;65.8;;;£1650万 - £2600万;16.5;26.0;21.25;40.2;60.0;56.0;69.5;58.7;65.8;65.5;74.0;12;14;7;12;14;6;7;13;6;12;6;10;8;7;13;14;11;13;13;12;12;12;14;10;12;8;14;12;15;14;17;14;13;12;14;18;34.3;1.0;1.0;0.972;33.4;26.7;40.1;主力池;0;PASS;未知;;后卫 (中)
91172542;现役;Jordan Beyer;德国;Burnley;英超;英超;manual;24;187;还行;精准;右脚;中后卫;右后卫、右翼卫;;中后卫;1.0;0.95;0.9;65.7;62.4;;£1650万 - £2600万;16.5;26.0;21.25;43.2;60.2;59.3;70.5;62.8;65.5;65.8;65.0;12;14;7;13;14;12;6;13;4;11;6;12;8;4;14;13;13;8;13;15;12;12;14;11;8;11;12;12;14;14;13;12;14;14;16;13;33.9;1.0;1.0;0.973;33.0;26.4;39.6;主力池;0;PASS;未知;后卫/翼卫 (右);后卫 (右中), 翼卫 (右)
29137250;现役;George Hirst;苏格兰;Ipswich;英冠;英冠;majority_high;25;191;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;62.3;;;£1650万 - £2600万;16.5;26.0;21.25;62.0;58.0;56.5;54.0;68.5;68.8;57.7;66.0;12;10;13;12;9;10;10;15;9;13;13;11;9;8;15;15;15;11;15;12;9;13;12;9;8;14;16;11;13;13;14;11;11;12;13;14;22.2;1.08;1.0;1.012;24.2;19.4;29.0;轮换池;0;PASS;未知;;前锋 (中)
19302456;现役;Douglas Luiz;巴西;Aston Villa;英超;英超;manual;26;178;还行;精准;右脚;中前卫;;后腰;中前卫;1.0;0.95;0.9;67.5;;60.8;£1650万 - £2600万;16.5;26.0;21.25;68.5;70.0;69.2;66.3;60.5;65.2;69.0;64.5;15;14;15;14;13;9;13;12;12;14;13;13;13;16;13;13;12;15;11;14;12;12;14;15;13;14;13;14;14;13;13;13;12;16;12;13;41.6;1.02;1.0;0.96;40.7;32.6;48.8;强援池;0;PASS;未知;;后腰, 中场 (中)
76065062;现役;Yerson Mosquera;哥伦比;Wolves;英超;英超;majority_high;23;188;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;62.3;;;£1650万 - £2600万;16.5;26.0;21.25;46.5;55.2;53.5;66.0;69.0;65.0;60.5;56.2;12;14;6;12;12;13;9;15;3;11;8;9;5;5;14;13;15;13;15;10;12;13;13;11;8;10;11;10;11;14;12;12;13;11;12;10;22.2;1.0;1.0;1.012;22.4;17.9;26.9;轮换池;0;PASS;未知;;后卫 (中)
45095490;现役;Takehiro Tomiyasu;日本;Ajax;荷甲;荷甲;manual;26;188;不错;精准;右脚;中后卫、右后卫;左后卫、左翼卫、右翼卫;;中后卫;1.0;0.95;0.9;67.6;64.2;;£1650万 - £2600万;16.5;26.0;21.25;50.8;61.0;64.0;70.5;65.5;67.8;67.2;70.5;13;15;7;12;13;11;9;12;6;12;8;13;11;7;13;14;13;13;14;13;13;13;14;13;7;12;16;12;16;14;14;13;14;14;15;13;42.0;1.0;1.0;0.959;40.3;32.2;48.4;强援池;0;PASS;未知;后卫 (中), 翼卫 (右左);后卫 (右左中), 翼卫 (右左)
67217491;现役;Andrei Raţiu;罗马尼亚;Vallecano;西甲;西甲;majority_medium;26;183;还行;精准;右脚;右翼卫;;右后卫;右翼卫;1.0;0.95;0.9;65.8;;59.2;£1650万 - £2200万;16.5;22.0;19.25;46.8;58.0;66.2;61.2;83.5;69.8;60.0;66.8;14;12;6;11;12;14;11;8;7;10;7;14;12;5;14;17;18;13;11;13;13;16;13;16;8;11;15;11;13;12;14;13;12;9;15;13;34.3;1.0;1.0;0.966;33.2;26.6;39.8;主力池;0;PASS;未知;;后卫/翼卫 (右)
